time,mouse_x,mouse_y
1712583360.986,1530,764
1712583361.988,1530,764
1712583362.989,1530,764
1712583363.991,1530,764
1712583364.998,1530,764
1712583366.014,1530,764
1712583367.034,1530,764
1712583368.043,397,75
1712583369.048,1041,821
1712583370.051,1280,1141
1712583371.053,1298,1139
1712583372.054,1102,1146
1712583373.056,1290,1132
1712583374.058,1290,1132
1712583375.060,1290,1132
1712583376.062,1290,1132
1712583377.064,1290,1132
1712583378.066,1290,1132
1712583379.068,1290,1132
1712583380.071,1290,1132
1712583381.073,1290,1132
1712583382.075,1290,1132
1712583383.077,1290,1132
1712583384.090,1302,1132
1712583385.091,1316,862
1712583386.093,1318,862
1712583387.095,1318,862
1712583388.097,1318,862
1712583389.098,1318,862
1712583390.100,1318,862
1712583391.102,1318,862
1712583392.104,1318,862
1712583393.106,1318,862
1712583394.108,1318,862
1712583395.110,1318,862
1712583396.111,1318,862
1712583397.113,1318,862
1712583398.115,1318,862
1712583399.117,1318,862
1712583400.119,1318,862
1712583401.121,1318,862
1712583402.122,1318,862
1712583403.124,1318,862
1712583404.126,1318,862
1712583405.128,535,618
1712583406.130,535,618
1712583407.131,535,618
1712583408.133,535,618
1712583409.135,535,618
1712583410.137,535,618
1712583411.150,395,1030
1712583412.152,454,1058
1712583413.154,459,1040
1712583414.157,262,864
1712583415.161,544,554
1712583416.179,643,51
1712583417.181,512,776
1712583418.183,512,776
1712583419.185,538,759
1712583420.194,463,834
1712583421.197,412,191
1712583422.199,591,641
1712583423.215,902,634
1712583424.218,447,401
1712583425.220,496,359
1712583426.222,758,759
1712583427.235,725,757
1712583428.245,725,757
1712583429.247,725,757
1712583430.252,725,757
1712583431.254,725,757
1712583432.256,725,757
1712583433.258,725,757
1712583434.260,725,757
1712583435.262,725,757
1712583436.265,725,757
1712583437.267,725,757
1712583438.268,725,757
1712583439.274,725,757
1712583440.276,725,757
1712583441.294,860,653
1712583442.295,1142,765
1712583443.297,1142,765
1712583444.299,274,1059
1712583445.301,695,654
1712583446.304,472,768
1712583447.316,523,747
1712583448.329,523,747
1712583449.331,523,747
1712583450.333,523,747
1712583451.336,1731,1080
1712583452.337,1729,1097
1712583453.340,1729,1097
1712583454.342,1729,1097
1712583455.343,1729,1097
1712583456.345,1729,1097
1712583457.359,1729,1097
1712583458.363,1729,1097
1712583459.365,1729,1097
1712583460.367,1667,1108
1712583461.368,1667,1108
1712583462.371,1667,1108
1712583463.372,1667,1108
1712583464.375,1667,1108
1712583465.377,1667,1108
1712583466.400,1667,1108
1712583467.409,1667,1108
1712583468.411,1667,1108
1712583469.414,1667,1108
1712583470.417,1667,1108
1712583471.420,1667,1108
1712583472.421,1667,1108
1712583473.423,1667,1108
1712583474.425,1919,618
1712583475.435,1685,95
1712583476.437,391,251
1712583477.443,276,803
1712583478.446,872,749
1712583479.448,730,822
1712583480.452,260,1028
1712583481.453,659,716
1712583482.467,586,753
1712583483.474,507,792
1712583484.486,517,766
1712583485.488,552,764
1712583486.492,552,764
1712583487.494,731,805
1712583488.501,731,805
1712583489.512,731,805
1712583490.514,731,805
1712583491.523,731,805
1712583492.533,731,805
1712583493.535,726,802
1712583494.539,726,801
1712583495.541,726,801
1712583496.543,726,801
1712583497.545,726,801
1712583498.548,726,801
1712583499.550,726,801
1712583500.551,726,801
1712583501.553,726,801
1712583502.570,726,801
1712583503.572,726,801
1712583504.574,726,801
1712583505.576,726,801
1712583506.578,728,808
1712583507.592,728,808
1712583508.594,726,808
1712583509.596,726,808
1712583510.599,726,808
1712583511.601,736,780
1712583512.603,740,805
1712583513.606,740,805
1712583514.608,740,805
1712583515.620,740,805
1712583516.624,740,805
1712583517.626,740,805
1712583518.629,138,997
1712583519.631,167,1024
1712583520.633,167,1024
1712583521.636,634,757
1712583522.649,701,800
1712583523.651,701,801
1712583524.653,701,801
1712583525.655,701,801
1712583526.658,701,801
1712583527.659,701,801
1712583528.663,701,801
1712583529.665,701,801
1712583530.667,701,801
1712583531.669,701,801
1712583532.671,701,801
1712583533.682,701,801
1712583534.684,701,801
1712583535.686,701,801
1712583536.690,701,801
1712583537.693,701,801
1712583538.695,701,801
1712583539.697,701,801
1712583540.699,701,801
1712583541.702,701,801
1712583542.704,701,801
1712583543.706,701,801
1712583544.719,701,801
1712583545.722,701,801
1712583546.724,701,801
1712583547.726,701,801
1712583548.729,701,801
1712583549.731,701,801
1712583550.733,701,801
1712583551.735,701,801
1712583552.738,701,801
1712583553.748,701,801
1712583554.750,701,801
1712583555.758,701,801
1712583556.760,701,801
1712583557.762,701,801
1712583558.764,701,801
1712583559.775,701,801
1712583560.778,701,801
1712583561.783,701,801
1712583562.785,701,801
1712583563.787,701,801
1712583564.790,701,801
1712583565.792,701,801
1712583566.794,701,801
1712583567.801,701,801
1712583568.806,701,801
1712583569.816,701,801
1712583570.831,701,801
1712583571.833,701,801
1712583572.835,701,801
1712583573.841,701,801
1712583574.850,654,703
1712583575.852,153,992
1712583576.857,153,1026
1712583577.859,153,1026
1712583578.862,153,1026
1712583579.864,154,1023
1712583580.866,154,1023
1712583581.867,154,1023
1712583582.870,154,1023
1712583583.872,154,1023
1712583584.874,163,1015
1712583585.882,163,1016
1712583586.885,163,1016
1712583587.891,163,1016
1712583588.893,163,1016
1712583589.895,163,1016
1712583590.897,163,1016
1712583591.899,163,1016
1712583592.901,163,1016
1712583593.903,163,1016
1712583594.905,1269,810
1712583595.907,1707,774
1712583596.909,1707,774
1712583597.911,1720,717
1712583598.914,1720,714
1712583599.921,1720,714
1712583600.924,1722,720
1712583601.927,1740,711
1712583602.935,1741,717
1712583603.937,1744,712
1712583604.939,1755,706
1712583605.941,1021,902
1712583606.943,1022,902
1712583607.956,1023,907
1712583608.958,1023,906
1712583609.960,1023,906
1712583610.962,1023,906
1712583611.964,1023,906
1712583612.966,1023,906
1712583613.968,1023,906
1712583614.970,1023,906
1712583615.972,1023,906
1712583616.977,1023,906
1712583617.985,1023,906
1712583618.990,1023,906
1712583619.994,1023,906
1712583620.997,1023,906
1712583621.999,1023,906
1712583623.002,1023,906
1712583624.004,1023,906
1712583625.006,1023,906
1712583626.011,1023,906
1712583627.023,1023,906
1712583628.025,1631,1038
1712583629.027,1636,1016
1712583630.030,1267,944
1712583631.032,1737,1029
1712583632.034,1628,1044
1712583633.036,1803,956
1712583634.047,1876,758
1712583635.050,1887,736
1712583636.052,1853,1098
1712583637.054,1872,1109
1712583638.057,1800,956
1712583639.059,1803,967
1712583640.062,1763,995
1712583641.065,1749,1000
1712583642.067,1759,980
1712583643.069,1716,1008
1712583644.071,1711,896
1712583645.073,1645,1043
1712583646.093,1811,1006
1712583647.111,1875,750
1712583648.120,1873,767
1712583649.123,1177,909
1712583650.126,1142,907
1712583651.128,1142,907
1712583652.130,1142,907
1712583653.133,1142,907
1712583654.135,1142,907
1712583655.137,1142,907
1712583656.139,1142,907
1712583657.141,1036,893
1712583658.143,1039,893
1712583659.145,1039,893
1712583660.147,1039,893
1712583661.164,1039,897
1712583662.167,1039,897
1712583663.168,1039,897
1712583664.171,1039,897
1712583665.173,1039,897
1712583666.185,1039,897
1712583667.188,1039,897
1712583668.193,1039,897
1712583669.195,1039,897
1712583670.196,1039,897
1712583671.198,1039,897
1712583672.201,1039,897
1712583673.213,1039,897
1712583674.215,1039,897
1712583675.217,1039,897
1712583676.219,1039,897
1712583677.222,1039,897
1712583678.224,1039,897
1712583679.226,1039,897
1712583680.229,1039,897
1712583681.231,1105,699
1712583682.233,492,771
1712583683.235,691,781
1712583684.249,744,804
1712583685.251,744,804
1712583686.254,744,804
1712583687.255,744,804
1712583688.258,744,804
1712583689.263,744,804
1712583690.275,744,804
1712583691.277,744,804
1712583692.280,744,804
1712583693.282,744,804
1712583694.284,744,804
1712583695.287,744,804
1712583696.289,744,804
1712583697.292,744,804
1712583698.305,744,804
1712583699.307,744,804
1712583700.309,744,804
1712583701.311,744,804
1712583702.313,744,804
1712583703.316,744,804
1712583704.318,744,804
1712583705.320,1638,1059
1712583706.323,1662,1055
1712583707.325,1731,1033
1712583708.338,1671,937
1712583709.341,648,759
1712583710.345,220,960
1712583711.347,226,1008
1712583712.348,223,1026
1712583713.351,573,758
1712583714.353,573,764
1712583715.357,1053,801
1712583716.376,1050,801
1712583717.402,909,729
1712583718.404,917,715
1712583719.406,917,714
1712583720.408,915,693
1712583721.410,915,693
1712583722.419,915,693
1712583723.436,1180,430
1712583724.438,1072,661
1712583725.440,1172,655
1712583726.443,1146,653
1712583727.461,1167,630
1712583728.463,1149,629
1712583729.466,683,818
1712583730.486,645,810
1712583731.500,665,808
1712583732.520,745,822
1712583733.529,745,822
1712583734.532,793,824
1712583735.541,807,824
1712583736.543,331,965
1712583737.556,352,1032
1712583738.558,468,981
1712583739.560,207,1029
1712583740.562,1011,786
1712583741.564,1919,914
1712583742.566,1052,864
1712583743.568,885,803
1712583744.581,883,802
1712583745.583,883,802
1712583746.585,883,802
1712583747.588,883,802
1712583748.590,883,802
1712583749.593,883,802
1712583750.595,1617,1065
1712583751.597,1102,900
1712583752.599,1588,1048
1712583753.615,1028,886
1712583754.617,864,841
1712583755.619,342,1021
1712583756.622,411,747
1712583757.624,763,525
1712583758.626,763,525
1712583759.629,335,78
1712583760.640,393,325
1712583761.645,369,29
1712583762.647,548,934
1712583763.649,1225,820
1712583764.651,1124,875
1712583765.653,229,42
1712583766.667,251,643
1712583767.669,210,1058
1712583768.672,210,1058
1712583769.674,205,1070
1712583770.676,213,1061
1712583771.689,215,1061
1712583772.695,215,1066
1712583773.697,215,1066
1712583774.699,215,1066
1712583775.702,215,1066
1712583776.704,215,1066
1712583777.706,215,1066
1712583778.708,215,1066
1712583779.710,215,1066
1712583780.712,215,1066
1712583781.714,215,1066
1712583782.731,215,1066
1712583783.733,215,1066
1712583784.737,215,1066
1712583785.749,215,1066
1712583786.751,215,1066
1712583787.753,215,1066
1712583788.755,215,1066
1712583789.757,215,1066
1712583790.760,215,1066
1712583791.767,215,1066
1712583792.776,215,1066
1712583793.783,215,1066
1712583794.786,215,1066
1712583795.787,215,1066
1712583796.801,215,1066
1712583797.803,215,1066
1712583798.806,215,1066
1712583799.808,215,1066
1712583800.810,215,1066
1712583801.812,215,1066
1712583802.814,215,1066
1712583803.816,215,1066
1712583804.817,215,1066
1712583805.820,215,1066
1712583806.822,215,1066
1712583807.824,215,1066
1712583808.835,215,1066
1712583809.839,215,1066
1712583810.843,215,1066
1712583811.845,215,1066
1712583812.847,298,750
1712583813.849,545,152
1712583814.850,392,17
1712583815.852,385,20
1712583816.854,1224,803
1712583817.856,1231,805
1712583818.864,1231,805
1712583819.865,1231,805
1712583820.867,1231,805
1712583821.869,1231,805
1712583822.871,1231,805
1712583823.873,1231,805
1712583824.875,1231,805
1712583825.877,1231,805
1712583826.878,1231,805
1712583827.880,1231,805
1712583828.882,1231,805
1712583829.884,1231,805
1712583830.886,1231,805
1712583831.888,1231,805
1712583832.889,1231,805
1712583833.891,1231,805
1712583834.893,1231,805
1712583835.895,1231,805
1712583836.897,1231,805
1712583837.898,1231,805
1712583838.900,1231,805
1712583839.902,1231,805
1712583840.904,1231,805
1712583841.906,1231,805
1712583842.908,1231,805
1712583843.909,1231,805
1712583844.911,1231,805
1712583845.913,1231,805
1712583846.915,1231,805
1712583847.922,1313,940
1712583848.924,1287,1143
1712583849.925,1107,1151
1712583850.927,1640,1145
1712583851.929,1633,1145
1712583852.931,1627,1148
1712583853.933,1627,1148
1712583854.935,1627,1148
1712583855.941,1399,857
1712583856.943,1319,862
1712583857.945,1319,862
1712583858.947,1319,862
1712583859.949,1319,862
1712583860.951,1319,862
1712583861.953,1319,862
1712583862.955,1319,862
1712583863.957,1319,862
1712583864.958,1319,862
1712583865.960,1319,862
1712583866.962,1319,862
1712583867.972,535,618
1712583868.974,535,618
1712583869.976,535,618
1712583870.977,145,816
1712583871.991,152,997
1712583873.000,173,971
1712583874.010,169,1005
1712583875.017,169,859
1712583876.019,149,78
1712583877.021,1016,218
1712583878.034,1018,214
1712583879.037,1018,214
1712583880.039,1018,214
1712583881.040,1018,214
1712583882.049,1018,214
1712583883.051,1018,214
1712583884.061,1018,214
1712583885.063,1018,214
1712583886.065,1018,214
1712583887.067,942,276
1712583888.069,1063,228
1712583889.071,1063,228
1712583890.073,1063,228
1712583891.075,1063,228
1712583892.078,1063,228
1712583893.080,1063,228
1712583894.081,1063,228
1712583895.083,1063,228
1712583896.088,1063,228
1712583897.091,941,252
1712583898.109,274,865
1712583899.125,368,27
1712583900.142,486,1079
1712583901.155,260,28
1712583902.157,221,953
1712583903.162,578,711
1712583904.164,584,762
1712583905.166,552,763
1712583906.168,304,942
1712583907.170,532,61
1712583908.171,233,1058
1712583909.173,1361,1028
1712583910.184,1651,1101
1712583911.189,1651,1101
1712583912.208,1651,1101
1712583913.210,1651,1101
1712583914.218,1651,1101
1712583915.231,1651,1101
1712583916.233,1651,1101
1712583917.236,1104,805
1712583918.238,1232,855
1712583919.246,1290,854
1712583920.252,1040,848
1712583921.255,1233,851
1712583922.260,1327,851
1712583923.261,1277,848
1712583924.263,1063,850
1712583925.265,1064,853
1712583926.267,1518,742
1712583927.269,1530,757
1712583928.271,755,678
1712583929.285,228,1070
1712583930.288,224,1026
1712583931.290,223,1056
1712583932.292,223,1056
1712583933.294,223,1056
1712583934.296,223,1056
1712583935.297,223,1056
1712583936.299,223,1056
1712583937.301,223,1056
1712583938.303,223,1056
1712583939.305,223,1056
1712583940.307,223,1056
1712583941.312,223,1056
1712583942.332,223,1056
1712583943.343,223,1056
1712583944.346,217,1057
1712583945.352,383,782
1712583946.362,383,782
1712583947.370,383,782
1712583948.390,383,782
1712583949.392,383,782
1712583950.405,481,600
1712583951.407,364,14
1712583952.410,1213,592
1712583953.412,1213,592
1712583954.414,1213,592
1712583955.417,1031,557
1712583956.431,463,137
1712583957.432,219,27
1712583958.440,655,526
1712583959.457,701,267
1712583960.470,710,299
1712583961.472,917,597
1712583962.475,1168,520
1712583963.476,1168,518
1712583964.478,1168,518
1712583965.481,1168,518
1712583966.482,1168,518
1712583967.484,407,14
1712583968.490,370,16
1712583969.504,371,16
1712583970.505,374,16
1712583971.507,230,16
1712583972.509,1049,614
1712583973.511,1049,610
1712583974.515,1049,610
1712583975.536,1049,610
1712583976.538,1049,610
1712583977.539,1049,610
1712583978.541,1049,610
1712583979.558,1049,610
